Transaction_date,Transaction_year,Transaction_month,Transaction_ID,Gender,Age,Age_group,Marital_status,State_names,Segment,Employees_status,Payment_method,Referral,Amount_spent,,Label,Description
4/1/2020,2020,April,152570,Female,68,(55+),Married,Delaware,Basic,Employees,PayPal,No Referral,$228.12,,,
4/2/2020,2020,April,152571,Female,24,(15-24),Single,West Virginia,Basic,Employees,Card,Referred,"$1,141.44",,,
4/3/2020,2020,April,152572,Female,49,(40-54),Single,Colorado,Gold,Employees,Other,Referred,$840.99,,,
4/3/2020,2020,April,152573,Female,66,(55+),Married,Texas,Platinum,Workers,PayPal,No Referral,"$1,152.59",,,
4/4/2020,2020,April,152574,Female,32,(25-39),Married,Hawaii,Basic,Employees,Card,Referred,$857.79,,,
4/4/2020,2020,April,152575,Male,15,(15-24),Married,Illinois,Platinum,Self-employed,Card,Referred,"$2,417.48",,,
4/4/2020,2020,April,152576,Female,26,(25-39),Married,South Dakota,Basic,Employees,PayPal,No Referral,$256.89,,,
4/5/2020,2020,April,152577,Male,16,(15-24),Married,Wyoming,Gold,Self-employed,Card,No Referral,$714.17,,,
4/5/2020,2020,April,152579,Female,71,(55+),Married,Nevada,Platinum,Employees,PayPal,No Referral,"$1,561.04",,,
4/6/2020,2020,April,152581,Female,18,(15-24),Married,Arkansas,Missing,Employees,PayPal,No Referral,$754.73,,,
4/6/2020,2020,April,152582,Male,41,(40-54),Married,Pennsylvania,Basic,Self-employed,Other,Referred,"$2,865.28",,,
4/7/2020,2020,April,152584,Female,16,(15-24),Single,Idaho,Basic,Workers,Other,No Referral,"$1,794.19",,,
4/8/2020,2020,April,152586,Male,69,(55+),Married,Indiana,Basic,Employees,PayPal,No Referral,"$1,898.75",,,
4/9/2020,2020,April,152587,Female,33,(25-39),Single,Kentucky,Basic,Unemployment,Card,No Referral,$669.93,,,
4/9/2020,2020,April,152588,Female,36,(25-39),Single,California,Basic,Self-employed,PayPal,Referred,$393.94,,,
4/9/2020,2020,April,152589,Female,19,(15-24),Single,Montana,Gold,Employees,PayPal,Referred,$214.11,,,
4/11/2020,2020,April,152592,Male,41,(40-54),Single,Washington,Basic,Workers,Other,No Referral,$714.35,,,
4/12/2020,2020,April,152594,Female,49,(40-54),Married,Louisiana,Platinum,Employees,PayPal,No Referral,"$2,846.00",,,
4/13/2020,2020,April,152596,Male,60,(55+),Married,Oregon,Basic,Employees,Other,Referred,"$2,491.10",,,
4/13/2020,2020,April,152597,Male,51,(40-54),Single,Louisiana,Gold,Self-employed,PayPal,Referred,"$1,493.06",,,
4/13/2020,2020,April,152598,Male,56,(55+),Married,Hawaii,Silver,Workers,PayPal,Referred,"$1,239.01",,,
4/13/2020,2020,April,152599,Female,28,(25-39),Married,Massachusetts,Basic,Employees,Card,No Referral,"$1,398.36",,,
4/14/2020,2020,April,152601,Male,74,(55+),Married,Kansas,Platinum,Self-employed,Other,No Referral,$473.24,,,
4/14/2020,2020,April,152602,Male,28,(25-39),Married,Washington,Silver,Unemployment,Card,Referred,$292.45,,,
4/14/2020,2020,April,152603,Male,58,(55+),Single,Idaho,Basic,Self-employed,Other,Referred,$741.93,,,
4/15/2020,2020,April,152604,Male,20,(15-24),Single,Wyoming,Basic,Workers,PayPal,Referred,"$2,582.51",,,
4/15/2020,2020,April,152605,Female,21,(15-24),Single,California,Silver,Workers,Other,Referred,$977.61,,,
4/15/2020,2020,April,152606,Female,34,(25-39),Married,Massachusetts,Basic,Employees,PayPal,No Referral,$247.80,,,
4/16/2020,2020,April,152607,Female,57,(55+),Married,Iowa,Basic,Workers,Other,Referred,$402.66,,,
4/16/2020,2020,April,152608,Female,35,(25-39),Single,Colorado,Gold,Employees,PayPal,Referred,$395.99,,,
4/17/2020,2020,April,152609,Female,58,(55+),Married,Colorado,Basic,Workers,PayPal,Referred,"$2,903.98",,,
4/17/2020,2020,April,152610,Male,37,(25-39),Single,Illinois,Platinum,Self-employed,Card,Referred,"$1,583.01",,,
4/17/2020,2020,April,152611,Female,51,(40-54),Married,New Jersey,Silver,Workers,PayPal,No Referral,"$1,665.44",,,
4/18/2020,2020,April,152612,Female,73,(55+),Married,Minnesota,Missing,Self-employed,PayPal,Referred,"$2,774.50",,,
4/18/2020,2020,April,152613,Female,42,(40-54),Married,Oregon,Silver,Unemployment,Card,Referred,"$2,659.77",,,
4/19/2020,2020,April,152615,Male,50,(40-54),Married,New Hampshire,Gold,Self-employed,PayPal,Referred,$586.68,,,
4/19/2020,2020,April,152617,Male,71,(55+),Married,Mississippi,Basic,Employees,Other,Referred,$810.74,,,
4/20/2020,2020,April,152618,Female,42,(40-54),Married,Illinois,Platinum,Workers,Card,Referred,$557.70,,,
4/20/2020,2020,April,152619,Male,75,(55+),Married,New York,Platinum,Workers,PayPal,Referred,$815.59,,,
4/20/2020,2020,April,152620,Female,29,(25-39),Single,New York,Missing,Self-employed,PayPal,No Referral,"$1,565.00",,,
4/21/2020,2020,April,152621,Male,38,(25-39),Married,New Mexico,Platinum,Employees,Card,Referred,"$2,469.32",,,
4/21/2020,2020,April,152622,Female,48,(40-54),Single,Illinois,Basic,Employees,Other,No Referral,"$2,790.76",,,
4/21/2020,2020,April,152623,Male,61,(55+),Married,North Dakota,Basic,Workers,PayPal,Referred,"$1,198.33",,,
4/21/2020,2020,April,152624,Male,37,(25-39),Married,North Carolina,Basic,Employees,PayPal,Referred,"$1,847.18",,,
4/22/2020,2020,April,152625,Female,44,(40-54),Single,Arizona,Basic,Employees,Other,Referred,"$2,873.01",,,
4/24/2020,2020,April,152627,Female,33,(25-39),Single,Arkansas,Silver,Self-employed,Other,No Referral,"$2,721.75",,,
4/25/2020,2020,April,152628,Female,63,(55+),Single,Minnesota,Basic,Self-employed,Card,No Referral,"$2,562.56",,,
4/26/2020,2020,April,152629,Female,27,(25-39),Married,Illinois,Platinum,Workers,PayPal,No Referral,$693.59,,,
4/27/2020,2020,April,152630,Female,50,(40-54),Single,Utah,Basic,Employees,Card,No Referral,$952.25,,,
4/27/2020,2020,April,152631,Male,41,(40-54),Single,California,Basic,Employees,PayPal,No Referral,$224.65,,,
4/28/2020,2020,April,152632,Female,73,(55+),Single,Nebraska,Silver,Workers,Card,No Referral,$164.69,,,
4/28/2020,2020,April,152633,Female,53,(40-54),Married,Minnesota,Basic,Self-employed,PayPal,No Referral,"$1,957.02",,,
4/29/2020,2020,April,152634,Male,55,(55+),Married,Wyoming,Basic,Workers,PayPal,Referred,"$2,976.07",,,
4/29/2020,2020,April,152635,Male,53,(40-54),Married,Delaware,Silver,Self-employed,PayPal,No Referral,"$1,344.45",,,
4/29/2020,2020,April,152637,Female,55,(55+),Married,Mississippi,Basic,Employees,Card,Referred,$720.13,,,
4/29/2020,2020,April,152638,Male,70,(55+),Married,South Carolina,Basic,Employees,PayPal,No Referral,"$2,793.46",,,
4/29/2020,2020,April,152639,Female,22,(15-24),Single,Arkansas,Gold,Self-employed,Card,No Referral,$242.49,,,
4/30/2020,2020,April,152640,Female,45,(40-54),Single,Connecticut,Platinum,Employees,PayPal,No Referral,"$2,511.86",,,
5/1/2020,2020,May,152642,Female,39,(25-39),Married,Hawaii,Gold,Employees,Card,No Referral,$324.40,,,
5/1/2020,2020,May,152643,Female,27,(25-39),Single,New York,Platinum,Workers,PayPal,No Referral,$386.88,,,
5/3/2020,2020,May,152644,Male,33,(25-39),Single,South Dakota,Basic,Workers,Other,No Referral,$409.17,,,
5/3/2020,2020,May,152645,Female,47,(40-54),Married,Utah,Silver,Employees,PayPal,No Referral,$147.56,,,
5/3/2020,2020,May,152646,Male,21,(15-24),Single,Mississippi,Platinum,Unemployment,PayPal,Referred,"$2,921.43",,,
5/3/2020,2020,May,152647,Male,61,(55+),Single,Idaho,Missing,Workers,Card,Referred,"$2,677.17",,,
5/5/2020,2020,May,152649,Male,28,(25-39),Married,Pennsylvania,Silver,Workers,PayPal,No Referral,$682.37,,,
5/5/2020,2020,May,152650,Male,64,(55+),Married,Illinois,Basic,Workers,Card,Referred,"$1,183.79",,,
5/5/2020,2020,May,152651,Female,72,(55+),Married,Rhode Island,Silver,Employees,PayPal,Referred,$891.19,,,
5/5/2020,2020,May,152652,Male,17,(15-24),Single,Kentucky,Silver,Unemployment,PayPal,Referred,"$1,809.36",,,
5/6/2020,2020,May,152653,Male,67,(55+),Married,New Hampshire,Basic,Employees,PayPal,Referred,"$1,838.74",,,
5/7/2020,2020,May,152654,Female,16,(15-24),Married,Massachusetts,Silver,Workers,PayPal,Referred,$950.46,,,
5/7/2020,2020,May,152655,Female,72,(55+),Married,Mississippi,Basic,Self-employed,PayPal,Referred,$348.16,,,
5/7/2020,2020,May,152656,Female,37,(25-39),Married,New York,Basic,Employees,Card,No Referral,"$2,003.85",,,
5/7/2020,2020,May,152657,Male,52,(40-54),Married,Kentucky,Platinum,Workers,Other,Referred,"$1,040.72",,,
5/7/2020,2020,May,152658,Male,17,(15-24),Married,South Carolina,Gold,Employees,Card,Referred,$580.48,,,
5/8/2020,2020,May,152659,Male,27,(25-39),Married,Florida,Gold,Self-employed,PayPal,Referred,"$1,877.91",,,
5/8/2020,2020,May,152660,Female,35,(25-39),Single,Connecticut,Platinum,Employees,Other,No Referral,"$1,141.54",,,
5/9/2020,2020,May,152661,Male,57,(55+),Single,North Carolina,Silver,Workers,PayPal,No Referral,"$1,919.51",,,
5/10/2020,2020,May,152663,Female,33,(25-39),Single,Louisiana,Platinum,Employees,Card,Referred,"$1,859.43",,,
5/11/2020,2020,May,152665,Female,54,(40-54),Married,Delaware,Basic,Workers,PayPal,Referred,"$1,826.02",,,
5/11/2020,2020,May,152666,Male,42,(40-54),Single,Kansas,Silver,Self-employed,PayPal,Referred,"$1,763.71",,,
5/12/2020,2020,May,152667,Male,59,(55+),Single,Kentucky,Platinum,Workers,Card,Referred,$969.93,,,
5/12/2020,2020,May,152668,Female,72,(55+),Married,Oregon,Missing,Employees,Card,Referred,"$1,113.41",,,
5/12/2020,2020,May,152669,Female,45,(40-54),Married,Wyoming,Platinum,Workers,Card,No Referral,$56.06,,,
5/13/2020,2020,May,152670,Female,76,(55+),Married,Oregon,Basic,Workers,PayPal,No Referral,"$1,476.77",,,
5/13/2020,2020,May,152671,Male,22,(15-24),Married,Maine,Basic,Self-employed,PayPal,No Referral,"$2,648.71",,,
5/13/2020,2020,May,152672,Female,28,(25-39),Married,Alabama,Platinum,Self-employed,Other,Referred,"$1,424.70",,,
5/13/2020,2020,May,152674,Male,37,(25-39),Married,Connecticut,Silver,Self-employed,PayPal,Referred,"$2,940.37",,,
5/13/2020,2020,May,152675,Female,43,(40-54),Married,Iowa,Silver,Workers,Card,Referred,"$1,889.07",,,
5/14/2020,2020,May,152676,Male,16,(15-24),Married,Nevada,Basic,Self-employed,Other,Referred,"$1,047.63",,,
5/14/2020,2020,May,152677,Female,62,(55+),Married,New Hampshire,Basic,Self-employed,Other,Referred,"$1,914.37",,,
5/15/2020,2020,May,152679,Female,64,(55+),Single,North Carolina,Silver,Self-employed,PayPal,Referred,"$1,276.36",,,
5/15/2020,2020,May,152680,Female,16,(15-24),Married,Tennessee,Basic,Employees,PayPal,Referred,$701.22,,,
5/15/2020,2020,May,152681,Male,71,(55+),Married,New Mexico,Gold,Unemployment,Other,Referred,$540.65,,,
5/17/2020,2020,May,152682,Female,36,(25-39),Single,Texas,Basic,Workers,Card,No Referral,"$1,943.78",,,
5/17/2020,2020,May,152683,Female,24,(15-24),Married,North Dakota,Basic,Workers,Other,No Referral,$192.45,,,
5/18/2020,2020,May,152685,Female,62,(55+),Married,Mississippi,Silver,Workers,Other,Referred,$31.13,,,
5/18/2020,2020,May,152686,Male,37,(25-39),Married,Arkansas,Platinum,Unemployment,PayPal,Referred,"$1,927.09",,,
5/19/2020,2020,May,152687,Male,47,(40-54),Married,New Mexico,Basic,Workers,PayPal,Referred,"$1,708.52",,,
5/19/2020,2020,May,152688,Female,21,(15-24),Single,Pennsylvania,Silver,Workers,Card,Referred,$975.61,,,
5/19/2020,2020,May,152689,Female,71,(55+),Single,Wyoming,Platinum,Unemployment,Card,Referred,"$1,190.23",,,
5/19/2020,2020,May,152690,Female,21,(15-24),Married,New Mexico,Basic,Self-employed,Other,No Referral,$334.86,,,
5/19/2020,2020,May,152691,Female,32,(25-39),Married,Vermont,Basic,Workers,PayPal,No Referral,$570.48,,,
5/20/2020,2020,May,152692,Male,58,(55+),Married,Ohio,Basic,Self-employed,Other,No Referral,"$1,746.89",,,
5/20/2020,2020,May,152693,Female,18,(15-24),Married,Georgia,Basic,Workers,Other,Referred,"$2,926.09",,,
5/20/2020,2020,May,152694,Male,71,(55+),Married,Oregon,Basic,Unemployment,Other,Referred,$975.54,,,
5/22/2020,2020,May,152697,Female,59,(55+),Married,New Jersey,Silver,Employees,Other,Referred,"$2,571.83",,,
5/23/2020,2020,May,152699,Female,55,(55+),Married,Oregon,Platinum,Unemployment,Card,No Referral,$114.52,,,
5/24/2020,2020,May,152704,Female,35,(25-39),Married,New Jersey,Basic,Self-employed,PayPal,Referred,"$2,561.53",,,
5/24/2020,2020,May,152705,Male,48,(40-54),Married,Minnesota,Missing,Employees,Card,No Referral,$138.99,,,
5/25/2020,2020,May,152707,Male,50,(40-54),Married,New Hampshire,Gold,Self-employed,Card,Referred,"$1,729.95",,,
5/25/2020,2020,May,152708,Female,28,(25-39),Married,Nevada,Gold,Self-employed,PayPal,Referred,"$1,056.61",,,
5/25/2020,2020,May,152709,Male,56,(55+),Married,New York,Basic,Employees,PayPal,Referred,"$2,901.83",,,
5/25/2020,2020,May,152710,Female,56,(55+),Married,Colorado,Basic,Self-employed,Card,Referred,"$2,557.10",,,
5/25/2020,2020,May,152711,Female,71,(55+),Married,Louisiana,Basic,Employees,PayPal,Referred,"$1,322.31",,,
5/26/2020,2020,May,152712,Male,24,(15-24),Married,Maine,Platinum,Unemployment,PayPal,No Referral,$244.89,,,
5/26/2020,2020,May,152713,Female,61,(55+),Single,Hawaii,Basic,Employees,Card,Referred,$693.43,,,
5/27/2020,2020,May,152714,Female,27,(25-39),Single,Colorado,Silver,Workers,Card,No Referral,"$1,185.20",,,
5/28/2020,2020,May,152716,Female,63,(55+),Single,Pennsylvania,Platinum,Self-employed,PayPal,Referred,"$2,409.86",,,
5/28/2020,2020,May,152717,Female,70,(55+),Married,South Carolina,Missing,Employees,PayPal,Referred,"$1,317.93",,,
5/29/2020,2020,May,152719,Female,53,(40-54),Married,Iowa,Basic,Self-employed,PayPal,Referred,"$2,640.96",,,
5/29/2020,2020,May,152720,Female,71,(55+),Married,Idaho,Basic,Employees,Other,No Referral,$228.71,,,
5/29/2020,2020,May,152721,Male,31,(25-39),Married,Virginia,Basic,Employees,PayPal,Referred,$108.47,,,
5/30/2020,2020,May,152722,Female,73,(55+),Single,New Jersey,Silver,Employees,PayPal,No Referral,"$1,683.58",,,
5/30/2020,2020,May,152723,Female,54,(40-54),Single,Illinois,Basic,Workers,Card,Referred,"$1,762.21",,,
5/30/2020,2020,May,152724,Male,63,(55+),Married,Ohio,Gold,Workers,PayPal,Referred,$645.51,,,
5/30/2020,2020,May,152725,Female,61,(55+),Married,Montana,Basic,Workers,PayPal,Referred,"$1,755.41",,,
5/30/2020,2020,May,152726,Male,60,(55+),Single,Delaware,Gold,Employees,PayPal,Referred,$55.65,,,
5/31/2020,2020,May,152727,Male,56,(55+),Single,Connecticut,Silver,Workers,PayPal,No Referral,"$1,358.84",,,
5/31/2020,2020,May,152728,Female,50,(40-54),Single,New Mexico,Missing,Employees,Other,Referred,"$1,323.49",,,
5/31/2020,2020,May,152729,Female,63,(55+),Single,Missouri,Basic,Self-employed,Other,No Referral,"$2,725.43",,,
6/1/2020,2020,June,152730,Female,59,(55+),Married,Wisconsin,Silver,Employees,Card,No Referral,$50.83,,,
6/1/2020,2020,June,152731,Male,17,(15-24),Married,Nebraska,Platinum,Workers,PayPal,No Referral,$547.97,,,
6/2/2020,2020,June,152732,Female,76,(55+),Married,New Jersey,Basic,Unemployment,PayPal,Referred,$659.75,,,
6/2/2020,2020,June,152733,Male,63,(55+),Married,Missouri,Gold,Employees,PayPal,Referred,$809.09,,,
6/3/2020,2020,June,152734,Female,68,(55+),Single,South Dakota,Platinum,Employees,PayPal,Referred,"$2,975.50",,,
6/3/2020,2020,June,152735,Male,19,(15-24),Married,Maine,Missing,Workers,Other,No Referral,"$1,909.48",,,
6/3/2020,2020,June,152737,Male,56,(55+),Married,Wisconsin,Silver,Workers,PayPal,Referred,$731.05,,,
6/3/2020,2020,June,152738,Male,60,(55+),Single,Washington,Missing,Workers,Other,Referred,"$2,403.94",,,
6/4/2020,2020,June,152739,Male,16,(15-24),Married,Maine,Basic,Self-employed,PayPal,Referred,$994.84,,,
6/5/2020,2020,June,152741,Female,17,(15-24),Married,Iowa,Missing,Workers,Other,Referred,$619.26,,,
6/5/2020,2020,June,152742,Male,78,(55+),Married,Massachusetts,Basic,Employees,PayPal,Referred,"$1,150.72",,,
6/6/2020,2020,June,152743,Male,54,(40-54),Single,West Virginia,Platinum,Self-employed,Other,Referred,$964.18,,,
6/6/2020,2020,June,152744,Female,44,(40-54),Single,New Jersey,Basic,Unemployment,PayPal,No Referral,"$1,972.91",,,
6/7/2020,2020,June,152746,Female,35,(25-39),Single,Georgia,Basic,Employees,Card,Referred,$189.69,,,
6/7/2020,2020,June,152748,Female,67,(55+),Married,Kansas,Platinum,Workers,Other,No Referral,$524.88,,,
6/7/2020,2020,June,152749,Female,36,(25-39),Single,North Carolina,Silver,Employees,Other,Referred,$209.75,,,
6/8/2020,2020,June,152750,Female,77,(55+),Married,Colorado,Gold,Employees,Other,Referred,"$2,480.85",,,
6/8/2020,2020,June,152751,Male,48,(40-54),Married,Pennsylvania,Basic,Unemployment,PayPal,Referred,"$1,755.60",,,
6/8/2020,2020,June,152752,Male,78,(55+),Married,New Mexico,Basic,Unemployment,Card,Referred,$95.05,,,
6/8/2020,2020,June,152753,Female,39,(25-39),Single,Oklahoma,Platinum,Unemployment,Card,No Referral,"$1,557.50",,,
6/9/2020,2020,June,152754,Female,68,(55+),Married,Wyoming,Silver,Workers,PayPal,Referred,"$1,354.59",,,
6/9/2020,2020,June,152755,Female,69,(55+),Married,Minnesota,Platinum,Unemployment,Other,Referred,"$2,455.66",,,
6/11/2020,2020,June,152757,Male,74,(55+),Married,South Dakota,Basic,Employees,PayPal,Referred,"$2,477.45",,,
6/11/2020,2020,June,152758,Female,34,(25-39),Married,Rhode Island,Basic,Unemployment,PayPal,No Referral,"$1,132.75",,,
6/12/2020,2020,June,152760,Female,67,(55+),Single,Tennessee,Platinum,Employees,Other,Referred,"$1,689.87",,,
6/12/2020,2020,June,152761,Female,49,(40-54),Married,Colorado,Silver,Employees,PayPal,Referred,"$2,401.32",,,
6/13/2020,2020,June,152762,Male,67,(55+),Married,Georgia,Basic,Workers,Card,No Referral,"$1,847.47",,,
6/15/2020,2020,June,152763,Male,28,(25-39),Married,Mississippi,Basic,Self-employed,Card,Referred,"$1,430.18",,,
6/16/2020,2020,June,152764,Male,70,(55+),Married,Indiana,Basic,Workers,Other,Referred,"$2,819.18",,,
6/16/2020,2020,June,152765,Female,31,(25-39),Single,Florida,Basic,Employees,Other,No Referral,$281.30,,,
6/16/2020,2020,June,152766,Female,52,(40-54),Married,New Mexico,Basic,Employees,PayPal,Referred,"$1,049.48",,,
6/17/2020,2020,June,152768,Female,62,(55+),Single,Texas,Basic,Self-employed,PayPal,Referred,"$1,023.12",,,
6/17/2020,2020,June,152769,Female,45,(40-54),Single,Louisiana,Platinum,Workers,PayPal,Referred,$469.50,,,
6/17/2020,2020,June,152770,Male,21,(15-24),Married,Indiana,Platinum,Self-employed,PayPal,No Referral,"$2,684.41",,,
6/18/2020,2020,June,152771,Male,41,(40-54),Married,Idaho,Gold,Employees,PayPal,No Referral,$414.17,,,
6/18/2020,2020,June,152772,Female,17,(15-24),Single,Vermont,Silver,Employees,Card,Referred,"$1,687.03",,,
6/18/2020,2020,June,152773,Female,25,(25-39),Single,Oklahoma,Silver,Workers,Card,Referred,$431.49,,,
6/19/2020,2020,June,152775,Female,24,(15-24),Married,California,Silver,Employees,Other,Referred,$469.54,,,
6/19/2020,2020,June,152776,Female,64,(55+),Single,Tennessee,Basic,Unemployment,Other,Referred,"$1,504.40",,,
6/20/2020,2020,June,152777,Female,18,(15-24),Married,Missouri,Platinum,Unemployment,Other,Referred,"$2,699.00",,,
6/21/2020,2020,June,152778,Female,50,(40-54),Single,Georgia,Missing,Employees,PayPal,Referred,"$2,734.44",,,
6/21/2020,2020,June,152779,Female,20,(15-24),Married,Vermont,Basic,Workers,Card,Referred,$374.79,,,
6/21/2020,2020,June,152780,Female,26,(25-39),Married,Ohio,Silver,Unemployment,Card,Referred,$936.79,,,
6/22/2020,2020,June,152782,Male,50,(40-54),Single,Virginia,Basic,Workers,PayPal,No Referral,"$1,670.13",,,
6/22/2020,2020,June,152783,Female,78,(55+),Married,Delaware,Silver,Employees,Card,No Referral,"$1,982.88",,,
6/23/2020,2020,June,152784,Female,53,(40-54),Single,New Jersey,Silver,Employees,PayPal,No Referral,"$1,912.05",,,
6/23/2020,2020,June,152785,Female,56,(55+),Single,Michigan,Silver,Self-employed,PayPal,Referred,"$1,653.94",,,
6/24/2020,2020,June,152787,Male,64,(55+),Single,Vermont,Platinum,Employees,Other,No Referral,"$2,059.46",,,
6/24/2020,2020,June,152788,Male,25,(25-39),Married,Rhode Island,Basic,Employees,Other,Referred,"$2,760.05",,,
