,Transaction_date,Year,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1649,11/23/20,2020,153238,Female,25.0,Married,Delaware,Silver,workers,PayPal,1.0,1280.63
1650,11/24/20,2020,153239,Male,15.0,Married,Kentucky,Platinum,Employees,Card,1.0,1173.06
1651,11/24/20,2020,153240,Female,22.0,Single,Missouri,Platinum,workers,Card,0.0,2498.24
1652,11/25/20,2020,153241,Female,17.0,Married,Georgia,Basic,Employees,PayPal,0.0,1086.53
1653,11/25/20,2020,153242,Male,16.0,Married,New Mexico,Basic,workers,PayPal,1.0,139.78
1654,11/25/20,2020,153243,Male,20.0,Single,Connecticut,Gold,self-employed,PayPal,1.0,1079.45
1655,11/25/20,2020,153244,Male,39.0,Single,Florida,Basic,Unemployment,PayPal,0.0,861.01
1656,11/26/20,2020,153246,Male,31.0,Single,Oregon,Basic,self-employed,Other,1.0,1759.25
1657,11/26/20,2020,153247,Male,17.0,Married,Missouri,Basic,self-employed,Other,0.0,1764.83
1658,11/27/20,2020,153248,Male,24.0,Single,Texas,Gold,self-employed,Other,0.0,895.26
1659,11/27/20,2020,153249,Female,77.0,Single,Washington,Platinum,Employees,PayPal,0.0,439.56
1660,11/27/20,2020,153250,Male,25.0,Single,Hawaii,Silver,Employees,Card,0.0,473.88
1661,11/27/20,2020,153251,Female,58.0,Married,Arkansas,Gold,workers,Card,1.0,2602.81
1662,11/27/20,2020,153252,Male,47.0,Married,Iowa,Missing,Employees,PayPal,1.0,1166.14
1663,11/28/20,2020,153253,Male,62.0,Married,Tennessee,Platinum,self-employed,PayPal,0.0,926.8
1664,11/28/20,2020,153254,Female,59.0,Married,Montana,Platinum,Employees,PayPal,1.0,1385.15
1665,11/28/20,2020,153255,Female,30.0,Single,Arkansas,Basic,self-employed,PayPal,1.0,329.11
1666,11/29/20,2020,153257,Male,22.0,Single,Arkansas,Silver,self-employed,Other,1.0,445.39
1667,11/29/20,2020,153258,Male,27.0,Married,Texas,Basic,Employees,Other,1.0,1778.9
1668,11/29/20,2020,153259,Male,56.0,Married,Illinois,Basic,self-employed,PayPal,1.0,2559.54
1669,11/30/20,2020,153260,Male,53.0,Single,Colorado,Gold,workers,Other,1.0,1367.36
1670,11/30/20,2020,153261,Male,76.0,Married,Idaho,Basic,Unemployment,Card,1.0,1845.62
1671,11/30/20,2020,153262,Male,46.0,Single,Kansas,Missing,Employees,Card,1.0,584.71
1672,12/01/20,2020,153263,Male,61.0,Married,Arizona,Basic,workers,PayPal,0.0,2412.48
1673,12/01/20,2020,153264,Female,72.0,Single,Delaware,Silver,Employees,Other,1.0,2710.98
1674,12/02/20,2020,153265,Male,74.0,Married,Indiana,Basic,self-employed,PayPal,0.0,2548.97
1675,12/02/20,2020,153266,Male,44.0,Married,Virginia,Basic,self-employed,Other,1.0,792.2
1676,12/03/20,2020,153268,Female,39.0,Married,Virginia,Silver,workers,PayPal,1.0,1275.22
1677,12/04/20,2020,153269,Female,64.0,Single,Arizona,Basic,Employees,Card,1.0,2563.32
1678,12/04/20,2020,153270,Female,56.0,Single,South Carolina,Platinum,self-employed,PayPal,0.0,114.48
1679,12/06/20,2020,153271,Female,61.0,Single,North Carolina,Basic,Employees,Other,0.0,220.16
1680,12/06/20,2020,153272,Female,65.0,Single,Georgia,Basic,workers,PayPal,1.0,20.25
1681,12/06/20,2020,153273,Female,69.0,Single,Indiana,Basic,workers,PayPal,0.0,1603.13
1682,12/07/20,2020,153274,Female,33.0,Married,Kansas,Basic,Unemployment,Other,0.0,1639.64
1683,12/07/20,2020,153275,Male,18.0,Married,Minnesota,Basic,Employees,Other,1.0,2444.11
1684,12/07/20,2020,153276,Male,48.0,Single,Iowa,Platinum,Unemployment,PayPal,1.0,1993.95
1685,12/07/20,2020,153277,Female,35.0,Married,Wisconsin,Basic,workers,Other,0.0,99.16
1686,12/07/20,2020,153278,Male,55.0,Married,Louisiana,Basic,Employees,PayPal,1.0,2546.7
1687,12/08/20,2020,153279,Male,65.0,Single,Arizona,Basic,Employees,PayPal,1.0,685.75
1688,12/08/20,2020,153280,Male,26.0,Married,Illinois,Basic,workers,PayPal,1.0,810.33
1689,12/08/20,2020,153281,Female,33.0,Single,Rhode Island,Gold,self-employed,Other,0.0,981.15
1690,12/08/20,2020,153282,Male,28.0,Single,Utah,Basic,Employees,Card,1.0,1642.31
1691,12/08/20,2020,153283,Female,68.0,Single,New York,Basic,self-employed,PayPal,1.0,617.11
1692,12/08/20,2020,153284,Male,38.0,Married,Colorado,Missing,workers,Other,0.0,292.11
1693,12/08/20,2020,153285,Female,78.0,Married,New Jersey,Platinum,Employees,Card,0.0,1123.54
1694,12/10/20,2020,153286,Female,78.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,567.74
1695,12/10/20,2020,153289,Female,31.0,Single,North Carolina,Basic,workers,PayPal,0.0,1190.37
1696,12/10/20,2020,153290,Male,33.0,Married,California,Basic,Employees,Other,0.0,2621.91
1697,12/10/20,2020,153291,Male,39.0,Married,Arizona,Basic,Employees,PayPal,0.0,2442.77
1698,12/11/20,2020,153292,Female,49.0,Married,Connecticut,Platinum,Employees,Other,0.0,816.72
1699,12/11/20,2020,153293,Female,65.0,Single,Iowa,Basic,Employees,PayPal,1.0,2445.02
1700,12/11/20,2020,153294,Male,31.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,1097.81
1701,12/11/20,2020,153295,Male,18.0,Married,North Dakota,Silver,self-employed,Other,1.0,1623.73
1702,12/12/20,2020,153297,Male,16.0,Married,Maryland,Gold,self-employed,Card,1.0,1810.74
1703,12/15/20,2020,153298,Female,35.0,Married,Hawaii,Basic,workers,Other,1.0,1851.58
1704,12/15/20,2020,153299,Male,40.0,Single,Maryland,Basic,workers,Other,1.0,862.93
1705,12/15/20,2020,153300,Female,22.0,Single,Wisconsin,Platinum,workers,Other,1.0,2752.98
1706,12/15/20,2020,153301,Male,76.0,Married,Ohio,Missing,Employees,Card,1.0,713.87
1707,12/16/20,2020,153302,Male,24.0,Single,Minnesota,Gold,workers,Other,0.0,2440.49
1708,12/17/20,2020,153303,Female,61.0,Single,Wyoming,Silver,Unemployment,PayPal,1.0,1999.03
1709,12/18/20,2020,153304,Male,34.0,Single,Pennsylvania,Basic,Unemployment,Card,1.0,1041.62
1710,12/18/20,2020,153305,Male,71.0,Single,Kansas,Silver,workers,PayPal,1.0,1736.68
1711,12/19/20,2020,153306,Female,54.0,Married,Pennsylvania,Gold,workers,Card,1.0,1464.56
1712,12/19/20,2020,153308,Female,70.0,Single,Connecticut,Gold,Unemployment,Other,0.0,386.66
1713,12/19/20,2020,153309,Female,17.0,Single,Massachusetts,Basic,Employees,Card,0.0,1289.19
1714,12/20/20,2020,153310,Male,77.0,Married,Alaska,Gold,workers,Other,1.0,856.67
1715,12/20/20,2020,153313,Male,52.0,Single,Montana,Gold,Unemployment,PayPal,1.0,2579.67
1716,12/20/20,2020,153314,Male,72.0,Married,Louisiana,Basic,self-employed,PayPal,1.0,1552.2
1717,12/21/20,2020,153315,Male,19.0,Married,Wisconsin,Basic,workers,Card,1.0,1573.94
1718,12/21/20,2020,153316,Female,24.0,Married,Maine,Basic,Employees,PayPal,1.0,417.25
1719,12/21/20,2020,153317,Male,63.0,Single,Massachusetts,Silver,Employees,Other,1.0,2622.91
1720,12/22/20,2020,153319,Female,70.0,Single,Utah,Gold,Employees,Card,0.0,2407.4
1721,12/22/20,2020,153320,Female,51.0,Married,South Dakota,Basic,workers,Card,1.0,2771.84
1722,12/22/20,2020,153321,Male,78.0,Single,Illinois,Missing,Employees,Card,1.0,1664.96
1723,12/23/20,2020,153322,Male,55.0,Single,Texas,Missing,Employees,Other,1.0,813.32
1724,12/23/20,2020,153323,Male,54.0,Married,New York,Basic,self-employed,PayPal,0.0,1313.94
1725,12/24/20,2020,153324,Male,48.0,Married,Nebraska,Basic,workers,Other,0.0,2984.37
1726,12/24/20,2020,153325,Female,51.0,Married,Montana,Gold,workers,Other,1.0,145.65
1727,12/25/20,2020,153327,Male,73.0,Married,Delaware,Gold,workers,Card,1.0,1954.17
1728,12/25/20,2020,153328,Female,15.0,Single,Hawaii,Silver,self-employed,PayPal,0.0,2085.21
1729,12/25/20,2020,153329,Female,64.0,Married,Oklahoma,Basic,self-employed,Card,1.0,612.08
1730,12/26/20,2020,153330,Female,65.0,Married,Maine,Basic,workers,PayPal,1.0,773.1
1731,12/26/20,2020,153331,Male,39.0,Single,Oklahoma,Basic,workers,Card,1.0,2757.0
1732,12/27/20,2020,153332,Male,67.0,Single,Oklahoma,Platinum,workers,Other,1.0,899.21
1733,12/27/20,2020,153333,Female,31.0,Married,New York,Silver,Employees,Other,1.0,191.21
1734,12/27/20,2020,153334,Female,60.0,Married,South Carolina,Platinum,workers,PayPal,1.0,2802.74
1735,12/28/20,2020,153335,Female,27.0,Single,Montana,Silver,Employees,PayPal,0.0,1767.95
1736,12/28/20,2020,153338,Female,56.0,Single,Connecticut,Platinum,Employees,PayPal,1.0,305.32
1737,12/29/20,2020,153339,Male,22.0,Married,South Dakota,Platinum,workers,PayPal,0.0,1849.77
1738,12/30/20,2020,153340,Female,72.0,Married,Iowa,Silver,Unemployment,PayPal,1.0,784.12
1739,12/30/20,2020,153341,Female,22.0,Single,Utah,Basic,workers,PayPal,1.0,1664.15
1740,12/30/20,2020,153342,Male,72.0,Married,Minnesota,Silver,Employees,PayPal,0.0,892.56
1741,12/31/20,2020,153343,Female,71.0,Married,Massachusetts,Basic,workers,Card,1.0,2040.65
1742,12/31/20,2020,153344,Female,54.0,Single,Hawaii,Platinum,self-employed,Card,1.0,2962.07
