Transaction_date,Year,Month,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
11/27/20,2020,11,153251,Female,58.0,Married,Arkansas,Gold,workers,Card,1.0,2602.81
11/27/20,2020,11,153252,Male,47.0,Married,Iowa,Missing,Employees,PayPal,1.0,1166.14
11/28/20,2020,11,153253,Male,62.0,Married,Tennessee,Platinum,self-employed,PayPal,0.0,926.8
11/28/20,2020,11,153254,Female,59.0,Married,Montana,Platinum,Employees,PayPal,1.0,1385.15
11/28/20,2020,11,153255,Female,30.0,Single,Arkansas,Basic,self-employed,PayPal,1.0,329.11
11/29/20,2020,11,153257,Male,22.0,Single,Arkansas,Silver,self-employed,Other,1.0,445.39
11/29/20,2020,11,153258,Male,27.0,Married,Texas,Basic,Employees,Other,1.0,1778.9
11/29/20,2020,11,153259,Male,56.0,Married,Illinois,Basic,self-employed,PayPal,1.0,2559.54
11/30/20,2020,11,153260,Male,53.0,Single,Colorado,Gold,workers,Other,1.0,1367.36
11/30/20,2020,11,153261,Male,76.0,Married,Idaho,Basic,Unemployment,Card,1.0,1845.62
11/30/20,2020,11,153262,Male,46.0,Single,Kansas,Missing,Employees,Card,1.0,584.71
12/01/20,2020,12,153263,Male,61.0,Married,Arizona,Basic,workers,PayPal,0.0,2412.48
12/01/20,2020,12,153264,Female,72.0,Single,Delaware,Silver,Employees,Other,1.0,2710.98
12/02/20,2020,12,153265,Male,74.0,Married,Indiana,Basic,self-employed,PayPal,0.0,2548.97
12/02/20,2020,12,153266,Male,44.0,Married,Virginia,Basic,self-employed,Other,1.0,792.2
12/03/20,2020,12,153268,Female,39.0,Married,Virginia,Silver,workers,PayPal,1.0,1275.22
12/04/20,2020,12,153269,Female,64.0,Single,Arizona,Basic,Employees,Card,1.0,2563.32
12/04/20,2020,12,153270,Female,56.0,Single,South Carolina,Platinum,self-employed,PayPal,0.0,114.48
12/06/20,2020,12,153271,Female,61.0,Single,North Carolina,Basic,Employees,Other,0.0,220.16
12/06/20,2020,12,153272,Female,65.0,Single,Georgia,Basic,workers,PayPal,1.0,20.25
12/06/20,2020,12,153273,Female,69.0,Single,Indiana,Basic,workers,PayPal,0.0,1603.13
12/07/20,2020,12,153274,Female,33.0,Married,Kansas,Basic,Unemployment,Other,0.0,1639.64
12/07/20,2020,12,153275,Male,18.0,Married,Minnesota,Basic,Employees,Other,1.0,2444.11
12/07/20,2020,12,153276,Male,48.0,Single,Iowa,Platinum,Unemployment,PayPal,1.0,1993.95
12/07/20,2020,12,153277,Female,35.0,Married,Wisconsin,Basic,workers,Other,0.0,99.16
12/07/20,2020,12,153278,Male,55.0,Married,Louisiana,Basic,Employees,PayPal,1.0,2546.7
12/08/20,2020,12,153279,Male,65.0,Single,Arizona,Basic,Employees,PayPal,1.0,685.75
12/08/20,2020,12,153280,Male,26.0,Married,Illinois,Basic,workers,PayPal,1.0,810.33
12/08/20,2020,12,153281,Female,33.0,Single,Rhode Island,Gold,self-employed,Other,0.0,981.15
12/08/20,2020,12,153282,Male,28.0,Single,Utah,Basic,Employees,Card,1.0,1642.31
12/08/20,2020,12,153283,Female,68.0,Single,New York,Basic,self-employed,PayPal,1.0,617.11
12/08/20,2020,12,153284,Male,38.0,Married,Colorado,Missing,workers,Other,0.0,292.11
12/08/20,2020,12,153285,Female,78.0,Married,New Jersey,Platinum,Employees,Card,0.0,1123.54
12/10/20,2020,12,153286,Female,78.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,567.74
12/10/20,2020,12,153289,Female,31.0,Single,North Carolina,Basic,workers,PayPal,0.0,1190.37
12/10/20,2020,12,153290,Male,33.0,Married,California,Basic,Employees,Other,0.0,2621.91
12/10/20,2020,12,153291,Male,39.0,Married,Arizona,Basic,Employees,PayPal,0.0,2442.77
12/11/20,2020,12,153292,Female,49.0,Married,Connecticut,Platinum,Employees,Other,0.0,816.72
12/11/20,2020,12,153293,Female,65.0,Single,Iowa,Basic,Employees,PayPal,1.0,2445.02
12/11/20,2020,12,153294,Male,31.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,1097.81
12/11/20,2020,12,153295,Male,18.0,Married,North Dakota,Silver,self-employed,Other,1.0,1623.73
12/12/20,2020,12,153297,Male,16.0,Married,Maryland,Gold,self-employed,Card,1.0,1810.74
12/15/20,2020,12,153298,Female,35.0,Married,Hawaii,Basic,workers,Other,1.0,1851.58
12/15/20,2020,12,153299,Male,40.0,Single,Maryland,Basic,workers,Other,1.0,862.93
12/15/20,2020,12,153300,Female,22.0,Single,Wisconsin,Platinum,workers,Other,1.0,2752.98
12/15/20,2020,12,153301,Male,76.0,Married,Ohio,Missing,Employees,Card,1.0,713.87
12/16/20,2020,12,153302,Male,24.0,Single,Minnesota,Gold,workers,Other,0.0,2440.49
12/17/20,2020,12,153303,Female,61.0,Single,Wyoming,Silver,Unemployment,PayPal,1.0,1999.03
12/18/20,2020,12,153304,Male,34.0,Single,Pennsylvania,Basic,Unemployment,Card,1.0,1041.62
12/18/20,2020,12,153305,Male,71.0,Single,Kansas,Silver,workers,PayPal,1.0,1736.68
12/19/20,2020,12,153306,Female,54.0,Married,Pennsylvania,Gold,workers,Card,1.0,1464.56
12/19/20,2020,12,153308,Female,70.0,Single,Connecticut,Gold,Unemployment,Other,0.0,386.66
12/19/20,2020,12,153309,Female,17.0,Single,Massachusetts,Basic,Employees,Card,0.0,1289.19
12/20/20,2020,12,153310,Male,77.0,Married,Alaska,Gold,workers,Other,1.0,856.67
12/20/20,2020,12,153313,Male,52.0,Single,Montana,Gold,Unemployment,PayPal,1.0,2579.67
12/20/20,2020,12,153314,Male,72.0,Married,Louisiana,Basic,self-employed,PayPal,1.0,1552.2
12/21/20,2020,12,153315,Male,19.0,Married,Wisconsin,Basic,workers,Card,1.0,1573.94
12/21/20,2020,12,153316,Female,24.0,Married,Maine,Basic,Employees,PayPal,1.0,417.25
12/21/20,2020,12,153317,Male,63.0,Single,Massachusetts,Silver,Employees,Other,1.0,2622.91
12/22/20,2020,12,153319,Female,70.0,Single,Utah,Gold,Employees,Card,0.0,2407.4
12/22/20,2020,12,153320,Female,51.0,Married,South Dakota,Basic,workers,Card,1.0,2771.84
12/22/20,2020,12,153321,Male,78.0,Single,Illinois,Missing,Employees,Card,1.0,1664.96
12/23/20,2020,12,153322,Male,55.0,Single,Texas,Missing,Employees,Other,1.0,813.32
12/23/20,2020,12,153323,Male,54.0,Married,New York,Basic,self-employed,PayPal,0.0,1313.94
12/24/20,2020,12,153324,Male,48.0,Married,Nebraska,Basic,workers,Other,0.0,2984.37
12/24/20,2020,12,153325,Female,51.0,Married,Montana,Gold,workers,Other,1.0,145.65
12/25/20,2020,12,153327,Male,73.0,Married,Delaware,Gold,workers,Card,1.0,1954.17
12/25/20,2020,12,153328,Female,15.0,Single,Hawaii,Silver,self-employed,PayPal,0.0,2085.21
12/25/20,2020,12,153329,Female,64.0,Married,Oklahoma,Basic,self-employed,Card,1.0,612.08
12/26/20,2020,12,153330,Female,65.0,Married,Maine,Basic,workers,PayPal,1.0,773.1
12/26/20,2020,12,153331,Male,39.0,Single,Oklahoma,Basic,workers,Card,1.0,2757.0
12/27/20,2020,12,153332,Male,67.0,Single,Oklahoma,Platinum,workers,Other,1.0,899.21
12/27/20,2020,12,153333,Female,31.0,Married,New York,Silver,Employees,Other,1.0,191.21
12/27/20,2020,12,153334,Female,60.0,Married,South Carolina,Platinum,workers,PayPal,1.0,2802.74
12/28/20,2020,12,153335,Female,27.0,Single,Montana,Silver,Employees,PayPal,0.0,1767.95
12/28/20,2020,12,153338,Female,56.0,Single,Connecticut,Platinum,Employees,PayPal,1.0,305.32
12/29/20,2020,12,153339,Male,22.0,Married,South Dakota,Platinum,workers,PayPal,0.0,1849.77
12/30/20,2020,12,153340,Female,72.0,Married,Iowa,Silver,Unemployment,PayPal,1.0,784.12
12/30/20,2020,12,153341,Female,22.0,Single,Utah,Basic,workers,PayPal,1.0,1664.15
12/30/20,2020,12,153342,Male,72.0,Married,Minnesota,Silver,Employees,PayPal,0.0,892.56
12/31/20,2020,12,153343,Female,71.0,Married,Massachusetts,Basic,workers,Card,1.0,2040.65
12/31/20,2020,12,153344,Female,54.0,Single,Hawaii,Platinum,self-employed,Card,1.0,2962.07
