"","Transaction_date","Transaction_ID","Gender","Age","Marital_status","State_names","Segment","Employees_status","Payment_method","Referal","Amount_spent"
"1147",2020-04-20,152618,"Female",42,"Married","Illinois","Platinum","workers","Card","Reffered",557.7
"1148",2020-04-20,152619,"Male",75,"Married","New York","Platinum","workers","PayPal","Reffered",815.59
"1149",2020-04-20,152620,"Female",29,"Single","New York","Missing","self-employed","PayPal","Not Referred",1565
"1150",2020-04-21,152621,"Male",38,"Married","New Mexico","Platinum","Employees","Card","Reffered",2469.32
"1151",2020-04-21,152622,"Female",48,"Single","Illinois","Basic","Employees","Other","Not Referred",2790.76
"1152",2020-04-21,152623,"Male",61,"Married","North Dakota","Basic","workers","PayPal","Reffered",1198.33
"1153",2020-04-21,152624,"Male",37,"Married","North Carolina","Basic","Employees","PayPal","Reffered",1847.18
"1154",2020-04-22,152625,"Female",44,"Single","Arizona","Basic","Employees","Other","Reffered",2873.01
"1155",2020-04-24,152627,"Female",33,"Single","Arkansas","Silver","self-employed","Other","Not Referred",2721.75
"1156",2020-04-25,152628,"Female",63,"Single","Minnesota","Basic","self-employed","Card","Not Referred",2562.56
"1157",2020-04-26,152629,"Female",27,"Married","Illinois","Platinum","workers","PayPal","Not Referred",693.59
"1158",2020-04-27,152630,"Female",50,"Single","Utah","Basic","Employees","Card","Not Referred",952.25
"1159",2020-04-27,152631,"Male",41,"Single","California","Basic","Employees","PayPal","Not Referred",224.65
"1160",2020-04-28,152632,"Female",73,"Single","Nebraska","Silver","workers","Card","Not Referred",164.69
"1161",2020-04-28,152633,"Female",53,"Married","Minnesota","Basic","self-employed","PayPal","Not Referred",1957.02
"1162",2020-04-29,152634,"Male",55,"Married","Wyoming","Basic","workers","PayPal","Reffered",2976.07
"1163",2020-04-29,152635,"Male",53,"Married","Delaware","Silver","self-employed","PayPal","Not Referred",1344.45
"1164",2020-04-29,152637,"Female",55,"Married","Mississippi","Basic","Employees","Card","Reffered",720.13
"1165",2020-04-29,152638,"Male",70,"Married","South Carolina","Basic","Employees","PayPal","Not Referred",2793.46
"1166",2020-04-29,152639,"Female",22,"Single","Arkansas","Gold","self-employed","Card","Not Referred",242.49
"1167",2020-04-30,152640,"Female",45,"Single","Connecticut","Platinum","Employees","PayPal","Not Referred",2511.86
"1168",2020-05-01,152642,"Female",39,"Married","Hawaii","Gold","Employees","Card","Not Referred",324.4
"1169",2020-05-01,152643,"Female",27,"Single","New York","Platinum","workers","PayPal","Not Referred",386.88
"1170",2020-05-03,152644,"Male",33,"Single","South Dakota","Basic","workers","Other","Not Referred",409.17
"1171",2020-05-03,152645,"Female",47,"Married","Utah","Silver","Employees","PayPal","Not Referred",147.56
"1172",2020-05-03,152646,"Male",21,"Single","Mississippi","Platinum","Unemployment","PayPal","Reffered",2921.43
"1173",2020-05-03,152647,"Male",61,"Single","Idaho","Missing","workers","Card","Reffered",2677.17
"1174",2020-05-05,152649,"Male",28,"Married","Pennsylvania","Silver","workers","PayPal","Not Referred",682.37
"1175",2020-05-05,152650,"Male",64,"Married","Illinois","Basic","workers","Card","Reffered",1183.79
"1176",2020-05-05,152651,"Female",72,"Married","Rhode Island","Silver","Employees","PayPal","Reffered",891.19
"1177",2020-05-05,152652,"Male",17,"Single","Kentucky","Silver","Unemployment","PayPal","Reffered",1809.36
"1178",2020-05-06,152653,"Male",67,"Married","New Hampshire","Basic","Employees","PayPal","Reffered",1838.74
"1179",2020-05-07,152654,"Female",16,"Married","Massachusetts","Silver","workers","PayPal","Reffered",950.46
"1180",2020-05-07,152655,"Female",72,"Married","Mississippi","Basic","self-employed","PayPal","Reffered",348.16
"1181",2020-05-07,152656,"Female",37,"Married","New York","Basic","Employees","Card","Not Referred",2003.85
"1182",2020-05-07,152657,"Male",52,"Married","Kentucky","Platinum","workers","Other","Reffered",1040.72
"1183",2020-05-07,152658,"Male",17,"Married","South Carolina","Gold","Employees","Card","Reffered",580.48
"1184",2020-05-08,152659,"Male",27,"Married","Florida","Gold","self-employed","PayPal","Reffered",1877.91
"1185",2020-05-08,152660,"Female",35,"Single","Connecticut","Platinum","Employees","Other","Not Referred",1141.54
"1186",2020-05-09,152661,"Male",57,"Single","North Carolina","Silver","workers","PayPal","Not Referred",1919.51
"1187",2020-05-10,152663,"Female",33,"Single","Louisiana","Platinum","Employees","Card","Reffered",1859.43
"1188",2020-05-11,152665,"Female",54,"Married","Delaware","Basic","workers","PayPal","Reffered",1826.02
"1189",2020-05-11,152666,"Male",42,"Single","Kansas","Silver","self-employed","PayPal","Reffered",1763.71
"1190",2020-05-12,152667,"Male",59,"Single","Kentucky","Platinum","workers","Card","Reffered",969.93
"1191",2020-05-12,152668,"Female",72,"Married","Oregon","Missing","Employees","Card","Reffered",1113.41
"1192",2020-05-12,152669,"Female",45,"Married","Wyoming","Platinum","workers","Card","Not Referred",56.06
"1193",2020-05-13,152670,"Female",76,"Married","Oregon","Basic","workers","PayPal","Not Referred",1476.77
"1194",2020-05-13,152671,"Male",22,"Married","Maine","Basic","self-employed","PayPal","Not Referred",2648.71
"1195",2020-05-13,152672,"Female",28,"Married","Alabama","Platinum","self-employed","Other","Reffered",1424.7
"1196",2020-05-13,152674,"Male",37,"Married","Connecticut","Silver","self-employed","PayPal","Reffered",2940.37
"1197",2020-05-13,152675,"Female",43,"Married","Iowa","Silver","workers","Card","Reffered",1889.07
"1198",2020-05-14,152676,"Male",16,"Married","Nevada","Basic","self-employed","Other","Reffered",1047.63
"1199",2020-05-14,152677,"Female",62,"Married","New Hampshire","Basic","self-employed","Other","Reffered",1914.37
"1200",2020-05-15,152679,"Female",64,"Single","North Carolina","Silver","self-employed","PayPal","Reffered",1276.36
"1201",2020-05-15,152680,"Female",16,"Married","Tennessee","Basic","Employees","PayPal","Reffered",701.22
"1202",2020-05-15,152681,"Male",71,"Married","New Mexico","Gold","Unemployment","Other","Reffered",540.65
"1203",2020-05-17,152682,"Female",36,"Single","Texas","Basic","workers","Card","Not Referred",1943.78
"1204",2020-05-17,152683,"Female",24,"Married","North Dakota","Basic","workers","Other","Not Referred",192.45
"1205",2020-05-18,152685,"Female",62,"Married","Mississippi","Silver","workers","Other","Reffered",31.13
"1206",2020-05-18,152686,"Male",37,"Married","Arkansas","Platinum","Unemployment","PayPal","Reffered",1927.09
"1207",2020-05-19,152687,"Male",47,"Married","New Mexico","Basic","workers","PayPal","Reffered",1708.52
"1208",2020-05-19,152688,"Female",21,"Single","Pennsylvania","Silver","workers","Card","Reffered",975.61
"1209",2020-05-19,152689,"Female",71,"Single","Wyoming","Platinum","Unemployment","Card","Reffered",1190.23
"1210",2020-05-19,152690,"Female",21,"Married","New Mexico","Basic","self-employed","Other","Not Referred",334.86
"1211",2020-05-19,152691,"Female",32,"Married","Vermont","Basic","workers","PayPal","Not Referred",570.48
"1212",2020-05-20,152692,"Male",58,"Married","Ohio","Basic","self-employed","Other","Not Referred",1746.89
"1213",2020-05-20,152693,"Female",18,"Married","Georgia","Basic","workers","Other","Reffered",2926.09
"1214",2020-05-20,152694,"Male",71,"Married","Oregon","Basic","Unemployment","Other","Reffered",975.54
"1215",2020-05-22,152697,"Female",59,"Married","New Jersey","Silver","Employees","Other","Reffered",2571.83
"1216",2020-05-23,152699,"Female",55,"Married","Oregon","Platinum","Unemployment","Card","Not Referred",114.52
"1217",2020-05-24,152704,"Female",35,"Married","New Jersey","Basic","self-employed","PayPal","Reffered",2561.53
"1218",2020-05-24,152705,"Male",48,"Married","Minnesota","Missing","Employees","Card","Not Referred",138.99
"1219",2020-05-25,152707,"Male",50,"Married","New Hampshire","Gold","self-employed","Card","Reffered",1729.95
"1220",2020-05-25,152708,"Female",28,"Married","Nevada","Gold","self-employed","PayPal","Reffered",1056.61
"1221",2020-05-25,152709,"Male",56,"Married","New York","Basic","Employees","PayPal","Reffered",2901.83
"1222",2020-05-25,152710,"Female",56,"Married","Colorado","Basic","self-employed","Card","Reffered",2557.1
"1223",2020-05-25,152711,"Female",71,"Married","Louisiana","Basic","Employees","PayPal","Reffered",1322.31
"1224",2020-05-26,152712,"Male",24,"Married","Maine","Platinum","Unemployment","PayPal","Not Referred",244.89
"1225",2020-05-26,152713,"Female",61,"Single","Hawaii","Basic","Employees","Card","Reffered",693.43
"1226",2020-05-27,152714,"Female",27,"Single","Colorado","Silver","workers","Card","Not Referred",1185.2
"1227",2020-05-28,152716,"Female",63,"Single","Pennsylvania","Platinum","self-employed","PayPal","Reffered",2409.86
"1228",2020-05-28,152717,"Female",70,"Married","South Carolina","Missing","Employees","PayPal","Reffered",1317.93
"1229",2020-05-29,152719,"Female",53,"Married","Iowa","Basic","self-employed","PayPal","Reffered",2640.96
"1230",2020-05-29,152720,"Female",71,"Married","Idaho","Basic","Employees","Other","Not Referred",228.71
"1231",2020-05-29,152721,"Male",31,"Married","Virginia","Basic","Employees","PayPal","Reffered",108.47
"1232",2020-05-30,152722,"Female",73,"Single","New Jersey","Silver","Employees","PayPal","Not Referred",1683.58
"1233",2020-05-30,152723,"Female",54,"Single","Illinois","Basic","workers","Card","Reffered",1762.21
"1234",2020-05-30,152724,"Male",63,"Married","Ohio","Gold","workers","PayPal","Reffered",645.51
"1235",2020-05-30,152725,"Female",61,"Married","Montana","Basic","workers","PayPal","Reffered",1755.41
"1236",2020-05-30,152726,"Male",60,"Single","Delaware","Gold","Employees","PayPal","Reffered",55.65
"1237",2020-05-31,152727,"Male",56,"Single","Connecticut","Silver","workers","PayPal","Not Referred",1358.84
"1238",2020-05-31,152728,"Female",50,"Single","New Mexico","Missing","Employees","Other","Reffered",1323.49
"1239",2020-05-31,152729,"Female",63,"Single","Missouri","Basic","self-employed","Other","Not Referred",2725.43
"1240",2020-06-01,152730,"Female",59,"Married","Wisconsin","Silver","Employees","Card","Not Referred",50.83
"1241",2020-06-01,152731,"Male",17,"Married","Nebraska","Platinum","workers","PayPal","Not Referred",547.97
"1242",2020-06-02,152732,"Female",76,"Married","New Jersey","Basic","Unemployment","PayPal","Reffered",659.75
"1243",2020-06-02,152733,"Male",63,"Married","Missouri","Gold","Employees","PayPal","Reffered",809.09
"1244",2020-06-03,152734,"Female",68,"Single","South Dakota","Platinum","Employees","PayPal","Reffered",2975.5
"1245",2020-06-03,152735,"Male",19,"Married","Maine","Missing","workers","Other","Not Referred",1909.48
"1246",2020-06-03,152737,"Male",56,"Married","Wisconsin","Silver","workers","PayPal","Reffered",731.05
"1247",2020-06-03,152738,"Male",60,"Single","Washington","Missing","workers","Other","Reffered",2403.94
"1248",2020-06-04,152739,"Male",16,"Married","Maine","Basic","self-employed","PayPal","Reffered",994.84
"1249",2020-06-05,152741,"Female",17,"Married","Iowa","Missing","workers","Other","Reffered",619.26
"1250",2020-06-05,152742,"Male",78,"Married","Massachusetts","Basic","Employees","PayPal","Reffered",1150.72
"1251",2020-06-06,152743,"Male",54,"Single","West Virginia","Platinum","self-employed","Other","Reffered",964.18
"1252",2020-06-06,152744,"Female",44,"Single","New Jersey","Basic","Unemployment","PayPal","Not Referred",1972.91
"1253",2020-06-07,152746,"Female",35,"Single","Georgia","Basic","Employees","Card","Reffered",189.69
"1254",2020-06-07,152748,"Female",67,"Married","Kansas","Platinum","workers","Other","Not Referred",524.88
"1255",2020-06-07,152749,"Female",36,"Single","North Carolina","Silver","Employees","Other","Reffered",209.75
"1256",2020-06-08,152750,"Female",77,"Married","Colorado","Gold","Employees","Other","Reffered",2480.85
"1257",2020-06-08,152751,"Male",48,"Married","Pennsylvania","Basic","Unemployment","PayPal","Reffered",1755.6
"1258",2020-06-08,152752,"Male",78,"Married","New Mexico","Basic","Unemployment","Card","Reffered",95.05
"1259",2020-06-08,152753,"Female",39,"Single","Oklahoma","Platinum","Unemployment","Card","Not Referred",1557.5
"1260",2020-06-09,152754,"Female",68,"Married","Wyoming","Silver","workers","PayPal","Reffered",1354.59
"1261",2020-06-09,152755,"Female",69,"Married","Minnesota","Platinum","Unemployment","Other","Reffered",2455.66
"1262",2020-06-11,152757,"Male",74,"Married","South Dakota","Basic","Employees","PayPal","Reffered",2477.45
"1263",2020-06-11,152758,"Female",34,"Married","Rhode Island","Basic","Unemployment","PayPal","Not Referred",1132.75
"1264",2020-06-12,152760,"Female",67,"Single","Tennessee","Platinum","Employees","Other","Reffered",1689.87
"1265",2020-06-12,152761,"Female",49,"Married","Colorado","Silver","Employees","PayPal","Reffered",2401.32
"1266",2020-06-13,152762,"Male",67,"Married","Georgia","Basic","workers","Card","Not Referred",1847.47
"1267",2020-06-15,152763,"Male",28,"Married","Mississippi","Basic","self-employed","Card","Reffered",1430.18
"1268",2020-06-16,152764,"Male",70,"Married","Indiana","Basic","workers","Other","Reffered",2819.18
"1269",2020-06-16,152765,"Female",31,"Single","Florida","Basic","Employees","Other","Not Referred",281.3
"1270",2020-06-16,152766,"Female",52,"Married","New Mexico","Basic","Employees","PayPal","Reffered",1049.48
"1271",2020-06-17,152768,"Female",62,"Single","Texas","Basic","self-employed","PayPal","Reffered",1023.12
"1272",2020-06-17,152769,"Female",45,"Single","Louisiana","Platinum","workers","PayPal","Reffered",469.5
"1273",2020-06-17,152770,"Male",21,"Married","Indiana","Platinum","self-employed","PayPal","Not Referred",2684.41
"1274",2020-06-18,152771,"Male",41,"Married","Idaho","Gold","Employees","PayPal","Not Referred",414.17
"1275",2020-06-18,152772,"Female",17,"Single","Vermont","Silver","Employees","Card","Reffered",1687.03
"1276",2020-06-18,152773,"Female",25,"Single","Oklahoma","Silver","workers","Card","Reffered",431.49
"1277",2020-06-19,152775,"Female",24,"Married","California","Silver","Employees","Other","Reffered",469.54
"1278",2020-06-19,152776,"Female",64,"Single","Tennessee","Basic","Unemployment","Other","Reffered",1504.4
"1279",2020-06-20,152777,"Female",18,"Married","Missouri","Platinum","Unemployment","Other","Reffered",2699
"1280",2020-06-21,152778,"Female",50,"Single","Georgia","Missing","Employees","PayPal","Reffered",2734.44
"1281",2020-06-21,152779,"Female",20,"Married","Vermont","Basic","workers","Card","Reffered",374.79
"1282",2020-06-21,152780,"Female",26,"Married","Ohio","Silver","Unemployment","Card","Reffered",936.79
"1283",2020-06-22,152782,"Male",50,"Single","Virginia","Basic","workers","PayPal","Not Referred",1670.13
"1284",2020-06-22,152783,"Female",78,"Married","Delaware","Silver","Employees","Card","Not Referred",1982.88
"1285",2020-06-23,152784,"Female",53,"Single","New Jersey","Silver","Employees","PayPal","Not Referred",1912.05
"1286",2020-06-23,152785,"Female",56,"Single","Michigan","Silver","self-employed","PayPal","Reffered",1653.94
"1287",2020-06-24,152787,"Male",64,"Single","Vermont","Platinum","Employees","Other","Not Referred",2059.46
"1288",2020-06-24,152788,"Male",25,"Married","Rhode Island","Basic","Employees","Other","Reffered",2760.05
"1289",2020-06-24,152790,"Female",41,"Married","Rhode Island","Platinum","Unemployment","PayPal","Reffered",2570.96
"1290",2020-06-24,152791,"Male",29,"Single","Nebraska","Basic","self-employed","PayPal","Reffered",1977.35
"1291",2020-06-25,152792,"Male",46,"Married","Utah","Platinum","workers","PayPal","Reffered",256.52
"1292",2020-06-25,152795,"Female",67,"Single","Ohio","Missing","Employees","Other","Reffered",2898.65
"1293",2020-06-25,152796,"Male",56,"Single","Washington","Basic","Employees","PayPal","Not Referred",1096.02
"1294",2020-06-25,152797,"Male",78,"Single","Pennsylvania","Gold","Employees","Other","Reffered",2477.3
"1295",2020-06-25,152798,"Female",74,"Married","Montana","Basic","workers","Card","Not Referred",1297.82
"1296",2020-06-26,152799,"Female",15,"Married","Michigan","Platinum","Employees","Card","Reffered",2707.13
"1297",2020-06-26,152800,"Female",32,"Married","Missouri","Gold","Employees","Other","Not Referred",1410.48
